geografie,geslacht,migratieachtergrond,huishouden,bins,uitkomst,N,mean,parents_income,opleiding_ouders,type,uitkomst_NL,subgroep,sample,sd
Wijchen,Mannen,Zonder migratieachtergrond,Tweeoudergezin,70% - 80%,c30_age_left_parents,77,25.28571429,109.01638,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Wijchen,Mannen,Zonder migratieachtergrond,Tweeoudergezin,80% - 90%,c30_age_left_parents,77,24.63636364,129.7173692,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Wijchen,Mannen,Zonder migratieachtergrond,Tweeoudergezin,90% - 100%,c30_age_left_parents,77,23.23376623,180.0381383,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Wijchen,Vrouwen,Totaal,Totaal,0% - 10%,c30_age_left_parents,110,22.46363636,25.34210417,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Wijchen,Vrouwen,Totaal,Totaal,10% - 20%,c30_age_left_parents,110,22.84545455,45.37906242,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Wijchen,Vrouwen,Totaal,Totaal,20% - 30%,c30_age_left_parents,108,23.75,56.66252527,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Wijchen,Vrouwen,Totaal,Totaal,30% - 40%,c30_age_left_parents,108,22.90740741,66.28825763,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Wijchen,Vrouwen,Totaal,Totaal,40% - 50%,c30_age_left_parents,108,23.69444444,75.14716191,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Wijchen,Vrouwen,Totaal,Totaal,50% - 60%,c30_age_left_parents,108,23.11111111,85.68186888,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Wijchen,Vrouwen,Totaal,Totaal,60% - 70%,c30_age_left_parents,108,22.4537037,97.27846238,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Wijchen,Vrouwen,Totaal,Totaal,70% - 80%,c30_age_left_parents,108,22.22222222,109.9813231,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Wijchen,Vrouwen,Totaal,Totaal,80% - 90%,c30_age_left_parents,108,21.94444444,131.9070634,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Wijchen,Vrouwen,Totaal,Totaal,90% - 100%,c30_age_left_parents,108,21.88888889,207.8913536,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Wijchen,Vrouwen,Totaal,Tweeoudergezin,0% - 10%,c30_age_left_parents,97,22.70103093,26.70631114,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Wijchen,Vrouwen,Totaal,Tweeoudergezin,10% - 20%,c30_age_left_parents,97,23.2371134,47.18435138,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Wijchen,Vrouwen,Totaal,Tweeoudergezin,20% - 30%,c30_age_left_parents,97,23.73195876,57.93459776,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Wijchen,Vrouwen,Totaal,Tweeoudergezin,30% - 40%,c30_age_left_parents,97,23.04123711,67.87952683,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Wijchen,Vrouwen,Totaal,Tweeoudergezin,40% - 50%,c30_age_left_parents,97,23.57731959,76.5110189,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Wijchen,Vrouwen,Totaal,Tweeoudergezin,50% - 60%,c30_age_left_parents,97,23.04123711,87.21546555,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Wijchen,Vrouwen,Totaal,Tweeoudergezin,60% - 70%,c30_age_left_parents,97,22.49484536,98.57005069,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Wijchen,Vrouwen,Totaal,Tweeoudergezin,70% - 80%,c30_age_left_parents,97,22.20618557,110.8774156,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Wijchen,Vrouwen,Totaal,Tweeoudergezin,80% - 90%,c30_age_left_parents,96,21.91666667,131.975541,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Wijchen,Vrouwen,Totaal,Tweeoudergezin,90% - 100%,c30_age_left_parents,96,22,203.8747841,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Wijchen,Vrouwen,Zonder migratieachtergrond,Totaal,0% - 10%,c30_age_left_parents,88,22.81818182,28.09023612,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Wijchen,Vrouwen,Zonder migratieachtergrond,Totaal,10% - 20%,c30_age_left_parents,88,22.82954545,47.54969983,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Wijchen,Vrouwen,Zonder migratieachtergrond,Totaal,20% - 30%,c30_age_left_parents,88,24.01136364,57.78473981,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Wijchen,Vrouwen,Zonder migratieachtergrond,Totaal,30% - 40%,c30_age_left_parents,88,22.90909091,67.30063952,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Wijchen,Vrouwen,Zonder migratieachtergrond,Totaal,40% - 50%,c30_age_left_parents,87,23.73563218,76.28407819,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Wijchen,Vrouwen,Zonder migratieachtergrond,Totaal,50% - 60%,c30_age_left_parents,87,23.06896552,86.77600468,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Wijchen,Vrouwen,Zonder migratieachtergrond,Totaal,60% - 70%,c30_age_left_parents,87,22.24137931,97.33153973,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Wijchen,Vrouwen,Zonder migratieachtergrond,Totaal,70% - 80%,c30_age_left_parents,87,22.12643678,111.0486221,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Wijchen,Vrouwen,Zonder migratieachtergrond,Totaal,80% - 90%,c30_age_left_parents,87,21.97701149,132.5854866,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Wijchen,Vrouwen,Zonder migratieachtergrond,Totaal,90% - 100%,c30_age_left_parents,87,21.87356322,207.2685383,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Wijchen,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,0% - 10%,c30_age_left_parents,79,23.06329114,29.72801525,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Wijchen,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,10% - 20%,c30_age_left_parents,79,23.17721519,49.04376876,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Wijchen,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,20% - 30%,c30_age_left_parents,79,23.91139241,58.92508499,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Wijchen,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,30% - 40%,c30_age_left_parents,79,23.24050633,68.55506595,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Wijchen,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,40% - 50%,c30_age_left_parents,79,23.65822785,77.33840376,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Wijchen,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,50% - 60%,c30_age_left_parents,79,22.91139241,87.6363644,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Wijchen,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,60% - 70%,c30_age_left_parents,79,22.4556962,98.18509236,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Wijchen,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,70% - 80%,c30_age_left_parents,78,22.23076923,111.4893334,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Wijchen,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,80% - 90%,c30_age_left_parents,78,21.98717949,131.7028177,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Wijchen,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,90% - 100%,c30_age_left_parents,78,21.80769231,199.9294595,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Totaal,Totaal,Totaal,0% - 10%,c30_age_left_parents,157,23.02669588,21.09303529,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Totaal,Totaal,Totaal,10% - 20%,c30_age_left_parents,156,24.57692308,38.59849344,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Totaal,Totaal,Totaal,20% - 30%,c30_age_left_parents,156,24.71153846,50.09287205,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Totaal,Totaal,Totaal,30% - 40%,c30_age_left_parents,156,25.02564103,58.6547816,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Totaal,Totaal,Totaal,40% - 50%,c30_age_left_parents,156,24.01923077,66.85350729,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Totaal,Totaal,Totaal,50% - 60%,c30_age_left_parents,156,24.18589744,76.22010962,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Totaal,Totaal,Totaal,60% - 70%,c30_age_left_parents,156,24.07692308,87.95595482,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Totaal,Totaal,Totaal,70% - 80%,c30_age_left_parents,156,23.83974359,100.1053344,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Totaal,Totaal,Totaal,80% - 90%,c30_age_left_parents,156,23.73076923,121.0181447,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Totaal,Totaal,Totaal,90% - 100%,c30_age_left_parents,156,22.76923077,179.5341909,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Totaal,Totaal,Tweeoudergezin,0% - 10%,c30_age_left_parents,146,23.06849315,22.17433072,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Totaal,Totaal,Tweeoudergezin,10% - 20%,c30_age_left_parents,146,24.86986301,40.2078762,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Totaal,Totaal,Tweeoudergezin,20% - 30%,c30_age_left_parents,146,24.8630137,51.36415874,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Totaal,Totaal,Tweeoudergezin,30% - 40%,c30_age_left_parents,146,25.10958904,59.32572598,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Totaal,Totaal,Tweeoudergezin,40% - 50%,c30_age_left_parents,146,23.90410959,67.6885583,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Totaal,Totaal,Tweeoudergezin,50% - 60%,c30_age_left_parents,146,24.56164384,76.72183704,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Totaal,Totaal,Tweeoudergezin,60% - 70%,c30_age_left_parents,146,24.20547945,88.33569552,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Totaal,Totaal,Tweeoudergezin,70% - 80%,c30_age_left_parents,146,23.80821918,100.2059746,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Totaal,Totaal,Tweeoudergezin,80% - 90%,c30_age_left_parents,146,23.82876712,121.0919004,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Totaal,Totaal,Tweeoudergezin,90% - 100%,c30_age_left_parents,146,22.93150685,178.820583,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Totaal,Zonder migratieachtergrond,Totaal,0% - 10%,c30_age_left_parents,138,24.18115942,23.60156686,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Totaal,Zonder migratieachtergrond,Totaal,10% - 20%,c30_age_left_parents,138,25.37681159,41.50364383,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Totaal,Zonder migratieachtergrond,Totaal,20% - 30%,c30_age_left_parents,138,24.50724638,52.75098013,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Totaal,Zonder migratieachtergrond,Totaal,30% - 40%,c30_age_left_parents,138,24.97101449,60.20629206,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Totaal,Zonder migratieachtergrond,Totaal,40% - 50%,c30_age_left_parents,138,24.05797101,68.32273174,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Totaal,Zonder migratieachtergrond,Totaal,50% - 60%,c30_age_left_parents,138,24.28985507,77.29824646,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Totaal,Zonder migratieachtergrond,Totaal,60% - 70%,c30_age_left_parents,137,24.10869565,88.94698189,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Totaal,Zonder migratieachtergrond,Totaal,70% - 80%,c30_age_left_parents,136,23.79411765,100.2347486,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Totaal,Zonder migratieachtergrond,Totaal,80% - 90%,c30_age_left_parents,136,23.76470588,119.5260064,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Totaal,Zonder migratieachtergrond,Totaal,90% - 100%,c30_age_left_parents,136,22.83088235,168.7491698,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Totaal,Zonder migratieachtergrond,Tweeoudergezin,0% - 10%,c30_age_left_parents,131,24.34265734,25.0385868,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Totaal,Zonder migratieachtergrond,Tweeoudergezin,10% - 20%,c30_age_left_parents,130,25.72307692,42.75558855,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Totaal,Zonder migratieachtergrond,Tweeoudergezin,20% - 30%,c30_age_left_parents,130,24.53076923,53.48453301,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Totaal,Zonder migratieachtergrond,Tweeoudergezin,30% - 40%,c30_age_left_parents,130,24.94615385,60.55256924,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Totaal,Zonder migratieachtergrond,Tweeoudergezin,40% - 50%,c30_age_left_parents,130,24.06923077,68.71794336,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Totaal,Zonder migratieachtergrond,Tweeoudergezin,50% - 60%,c30_age_left_parents,130,24.41538462,77.28206686,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Totaal,Zonder migratieachtergrond,Tweeoudergezin,60% - 70%,c30_age_left_parents,130,24.24615385,88.64861705,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Totaal,Zonder migratieachtergrond,Tweeoudergezin,70% - 80%,c30_age_left_parents,130,23.76153846,99.85732345,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Totaal,Zonder migratieachtergrond,Tweeoudergezin,80% - 90%,c30_age_left_parents,130,23.83076923,118.970905,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Totaal,Zonder migratieachtergrond,Tweeoudergezin,90% - 100%,c30_age_left_parents,130,23.03076923,167.4830614,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Mannen,Totaal,Totaal,0% - 10%,c30_age_left_parents,77,23.63636364,22.85582401,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Mannen,Totaal,Totaal,10% - 20%,c30_age_left_parents,77,25.67532468,40.17778342,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Mannen,Totaal,Totaal,20% - 30%,c30_age_left_parents,77,26.02597403,50.59338355,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Mannen,Totaal,Totaal,30% - 40%,c30_age_left_parents,77,26.66233766,58.5525257,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Mannen,Totaal,Totaal,40% - 50%,c30_age_left_parents,77,25.27272727,65.92330957,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Mannen,Totaal,Totaal,50% - 60%,c30_age_left_parents,77,25.27272727,76.36187355,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Mannen,Totaal,Totaal,60% - 70%,c30_age_left_parents,77,25.84415584,88.43917425,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Mannen,Totaal,Totaal,70% - 80%,c30_age_left_parents,77,25.09090909,100.7493918,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Mannen,Totaal,Totaal,80% - 90%,c30_age_left_parents,76,24.71052632,123.4703687,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Mannen,Totaal,Totaal,90% - 100%,c30_age_left_parents,76,23.31578947,183.2658591,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Mannen,Totaal,Tweeoudergezin,0% - 10%,c30_age_left_parents,72,23.59722222,24.11161859,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Mannen,Totaal,Tweeoudergezin,10% - 20%,c30_age_left_parents,72,26.33333333,41.75609998,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Mannen,Totaal,Tweeoudergezin,20% - 30%,c30_age_left_parents,72,25.75,51.68714393,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Mannen,Totaal,Tweeoudergezin,30% - 40%,c30_age_left_parents,72,26.88888889,59.18309241,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Mannen,Totaal,Tweeoudergezin,40% - 50%,c30_age_left_parents,72,25.31944444,66.81971619,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Mannen,Totaal,Tweeoudergezin,50% - 60%,c30_age_left_parents,72,25.45833333,76.98718328,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Mannen,Totaal,Tweeoudergezin,60% - 70%,c30_age_left_parents,72,25.77777778,88.80678036,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Mannen,Totaal,Tweeoudergezin,70% - 80%,c30_age_left_parents,72,25.23611111,100.7712333,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Mannen,Totaal,Tweeoudergezin,80% - 90%,c30_age_left_parents,72,24.73611111,123.6178146,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Mannen,Totaal,Tweeoudergezin,90% - 100%,c30_age_left_parents,71,23.50704225,182.2721717,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Mannen,Zonder migratieachtergrond,Totaal,0% - 10%,c30_age_left_parents,67,25.08955224,25.24187533,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Mannen,Zonder migratieachtergrond,Totaal,10% - 20%,c30_age_left_parents,67,26.37313433,42.39591099,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Mannen,Zonder migratieachtergrond,Totaal,20% - 30%,c30_age_left_parents,67,26.11940299,52.62530304,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Mannen,Zonder migratieachtergrond,Totaal,30% - 40%,c30_age_left_parents,67,26.55223881,59.84736716,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Mannen,Zonder migratieachtergrond,Totaal,40% - 50%,c30_age_left_parents,67,25.55223881,66.9943483,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Mannen,Zonder migratieachtergrond,Totaal,50% - 60%,c30_age_left_parents,67,25.50746269,77.2922246,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Mannen,Zonder migratieachtergrond,Totaal,60% - 70%,c30_age_left_parents,67,25.95522388,89.14406129,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Mannen,Zonder migratieachtergrond,Totaal,70% - 80%,c30_age_left_parents,67,25.17910448,100.8158792,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Mannen,Zonder migratieachtergrond,Totaal,80% - 90%,c30_age_left_parents,67,24.8358209,121.9685747,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Mannen,Zonder migratieachtergrond,Totaal,90% - 100%,c30_age_left_parents,67,23.49253731,166.5701881,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Mannen,Zonder migratieachtergrond,Tweeoudergezin,0% - 10%,c30_age_left_parents,64,25.28125,27.07245058,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Mannen,Zonder migratieachtergrond,Tweeoudergezin,10% - 20%,c30_age_left_parents,64,26.671875,43.80756164,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Mannen,Zonder migratieachtergrond,Tweeoudergezin,20% - 30%,c30_age_left_parents,64,26.375,53.79041823,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Mannen,Zonder migratieachtergrond,Tweeoudergezin,30% - 40%,c30_age_left_parents,64,26.484375,60.56272152,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Mannen,Zonder migratieachtergrond,Tweeoudergezin,40% - 50%,c30_age_left_parents,64,25.5625,68.04336784,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Mannen,Zonder migratieachtergrond,Tweeoudergezin,50% - 60%,c30_age_left_parents,64,25.671875,78.32126676,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Mannen,Zonder migratieachtergrond,Tweeoudergezin,60% - 70%,c30_age_left_parents,63,25.80952381,89.65456661,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Mannen,Zonder migratieachtergrond,Tweeoudergezin,70% - 80%,c30_age_left_parents,63,25.25396825,101.1425971,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Mannen,Zonder migratieachtergrond,Tweeoudergezin,80% - 90%,c30_age_left_parents,63,24.92063492,122.5852133,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Mannen,Zonder migratieachtergrond,Tweeoudergezin,90% - 100%,c30_age_left_parents,63,23.6031746,166.0929435,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Vrouwen,Totaal,Totaal,0% - 10%,c30_age_left_parents,80,22.65,19.42854091,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Vrouwen,Totaal,Totaal,10% - 20%,c30_age_left_parents,80,23.25,37.12805192,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Vrouwen,Totaal,Totaal,20% - 30%,c30_age_left_parents,80,23.5125,49.72129229,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Vrouwen,Totaal,Totaal,30% - 40%,c30_age_left_parents,79,23.29113924,58.97624957,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Vrouwen,Totaal,Totaal,40% - 50%,c30_age_left_parents,79,22.48101266,68.03594681,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Vrouwen,Totaal,Totaal,50% - 60%,c30_age_left_parents,79,23.67088608,76.3139071,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Vrouwen,Totaal,Totaal,60% - 70%,c30_age_left_parents,79,22.2278481,87.7522534,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Vrouwen,Totaal,Totaal,70% - 80%,c30_age_left_parents,79,22.55696203,99.8192089,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Zaltbommel,Vrouwen,Totaal,Totaal,80% - 90%,c30_age_left_parents,79,22.87341772,119.1775367,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
